utc_datetime,standard_symbol,country,name,average_price
2021-02-19T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,97.32500076293945
2021-04-29T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,64.92500114440918
2021-02-17T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,98.74999809265137
2021-03-29T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,55.91250038146973
2021-09-14T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,60.10000038146973
2021-09-29T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,53.33749961853027
2021-11-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,55.88749980926514
2021-07-30T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,57.30000019073486
2021-12-24T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,45.84999942779541
2021-09-17T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,59.25
2021-09-28T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,55.42500019073486
2021-02-05T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,80.0
2021-09-09T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,59.07499980926514
2021-09-03T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,59.36249923706055
2021-10-20T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,54.01249885559082
2021-10-06T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,53.39999961853027
2021-01-08T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,78.47500228881836
2021-05-26T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,65.92499923706055
2021-08-25T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,56.51249980926514
2021-05-18T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,61.71250057220459
2021-08-10T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,56.72499942779541
2021-10-26T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,50.60000038146973
2021-10-12T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,54.125
2021-07-28T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,57.86250019073486
2021-03-10T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,64.10000038146973
2021-12-31T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,44.79999923706055
2021-11-17T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,58.38749885559082
2021-01-22T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,81.79999923706055
2021-08-13T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,52.01250076293945
